,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela,Vietnam
2021-03-14,0.0438867553809056,0.02444298504091137,0.015330241570161197,0.025545675020210185,0.001152073732718894,0.04610064420619225,0.024228863129900018,0.01507537688442211,0.0007547169811320754,0.0243224742175489,0.04773224960050504,0.026547623596266667,0.013687689210064422,0.006019000520562207,0.013095165518502714,0.05372227608273416,0.03133587234247698,0.035914064336918544,0.02259825327510917,0.019791006966434453,0.0243104831245758,0.013941174698443323,0.027070953288409992,0.019197964617795733,0.0,0.0037373016681955633,0.0898817794478117,0.0009796718099436687,0.010950801326885416,0.026770689918923053,0.02228485166753642,0.01722814793098394,0.019309609252613685,0.09342219930495332,0.020642061599554624,0.0004991265285749938,0.005994971959002128,0.01950354609929078,0.003230957774724255,0.00993151162628503,0.009836358758830368,0.01370399373531715
2021-03-15,0.043922479235509515,0.0244499488166054,0.015328130365113884,0.025518856496810145,0.001152073732718894,0.046043397844335324,0.02424439926737097,0.01507537688442211,0.0007547169811320754,0.024292844143976276,0.047712012305143915,0.02655944531468192,0.013687689210064422,0.005996206153747227,0.013097901331308694,0.053686305364002415,0.031325648876989916,0.035942605483733486,0.022531838467399583,0.019791006966434453,0.02436775185133436,0.013922730319143204,0.027067936147936483,0.019252232142857144,0.0,0.0037326407587138545,0.0899300604457476,0.0009501187648456057,0.010947659002578913,0.026770689918923053,0.02228820061511827,0.0172480647987247,0.019386596403805658,0.09369331481174677,0.02047717872108956,0.0004990268975497781,0.006029148439447857,0.019494904740806382,0.0032216256248842807,0.00984052043589251,0.009857462727322377,0.01368791552600704
2021-03-16,0.04393249397267613,0.024449340104003358,0.01532750803637809,0.0255064976995722,0.001152073732718894,0.04596763069566417,0.02431388365700625,0.01485148514851485,0.000664451827242525,0.024188982461905317,0.04770166497441913,0.02657083477658469,0.013713666623900554,0.0059684434426489725,0.013116202176714182,0.053685934476678535,0.031312469015368376,0.035867054379433105,0.022515696038103484,0.019740998104864186,0.024360081330250957,0.013903986227846544,0.02709132319858395,0.019330189561430462,0.0,0.0037358066950072687,0.0899577548620175,0.0009216589861751152,0.010943127686766585,0.026739592828927374,0.022302246392788026,0.017238510528429632,0.01938390383314789,0.09385513758532574,0.020351010581004882,0.0004989356040447046,0.006018644221196488,0.019481957051140142,0.0032407748398026073,0.009827843296733087,0.009868868514840713,0.013671875
2021-03-17,0.04391602399314482,0.024445721626829845,0.015296258387353575,0.02549209422394321,0.001152073732718894,0.0458489788442165,0.024352569276229072,0.014778325123152709,0.0006489292667099286,0.024127085241071784,0.0476936723832052,0.0265747223391356,0.013713666623900554,0.005963122793252256,0.013130447437783995,0.05333804540605632,0.031296358328946734,0.03579114711194264,0.02242008152756919,0.019733207040808276,0.02435222526085726,0.013875510311683931,0.02707539155475992,0.01934380179592489,0.0,0.0037280024934836353,0.09005351506944273,0.0008892841262783459,0.010939394159365269,0.026739592828927374,0.022274727594550268,0.0172425648959945,0.01930194525735927,0.09314097679155307,0.020239170171999908,0.0004988609342002427,0.006043078031104409,0.0194647201946472,0.0032479381067075396,0.009848545343235114,0.009886364406377688,0.013634592910011687
2021-03-18,0.04392976946684748,0.024423903324706425,0.015265364933205178,0.02548592628437777,0.001152073732718894,0.045744102289106685,0.0244039888564633,0.014778325123152709,0.0006337135614702153,0.024123694826702832,0.04768380287935672,0.02657533998507304,0.013713666623900554,0.005961436954699289,0.013134176684316013,0.05312771404129083,0.031215693761634286,0.03572581686684748,0.022452870154628258,0.0197855904146303,0.024347883802739,0.013841012560781863,0.027109407952194582,0.01935211336136257,0.0,0.003723368628716519,0.09009581209318354,0.0008587376556462001,0.010938775510204082,0.026739592828927374,0.022215260496819586,0.017238666113503383,0.019204957213265213,0.09346836649256964,0.020105026022490417,0.0004987365341135789,0.006032081236520489,0.0194496629461819,0.0032370699061613447,0.009750572797333887,0.00989825110655295,0.013618677042801557
2021-03-19,0.04391018209705898,0.024374998042429392,0.015245978568832716,0.02548387096774193,0.001152073732718894,0.045643043425521584,0.024454929035268826,0.014778325123152709,0.0012674271229404306,0.02405852385428728,0.04767581627224182,0.0265747328587789,0.013666630486590562,0.0059402293204807435,0.01312665491625822,0.0530029743930914,0.03127727438627672,0.035680625468565916,0.022348724436010964,0.019782471626733918,0.02438284709164797,0.013808228339519824,0.027127875255493983,0.019362191809812704,0.0,0.003711648820453153,0.09014036226353003,0.0008322929671244277,0.010937443336355395,0.026739592828927374,0.022144479125711124,0.017232025583918682,0.019223198022036862,0.09317222874738658,0.01990538000759182,0.0004986121960543155,0.0060784160362917184,0.01943677526228603,0.003261578604044357,0.009693753906200177,0.009889704649837407,0.013613380007779074
2021-03-20,0.04389139464817357,0.024319066581792084,0.01524161869225927,0.02548387096774193,0.0011507479861910242,0.0455767725245924,0.02449713437785109,0.014634146341463415,0.0012674271229404306,0.023976071491499742,0.04766642368840994,0.026555999154079017,0.013666630486590562,0.005942815560474214,0.013129094056363935,0.052868098356858864,0.03125593467114009,0.035623124923398294,0.02232655190401669,0.019763779527559054,0.024349890892701082,0.0137730157348008,0.027096665173775302,0.019336045622698875,0.0,0.0037050100538718713,0.09018211291830606,0.0008322929671244277,0.010934310750501216,0.026739592828927374,0.02208512416999308,0.017230119915018608,0.01918493865492552,0.09362757423474748,0.019708683405075176,0.0004984713545128273,0.006067703976353801,0.01942390464628628,0.0032475733410312854,0.00970934524479812,0.009866538927255064,0.013608087091757388
2021-03-21,0.043901395647291584,0.02428787262815309,0.015222166557478132,0.02548387096774193,0.0011507479861910242,0.04557237543172835,0.024507108671751914,0.014563106796116504,0.0017113519680547636,0.02390607110551227,0.04765938167886303,0.026539108260633312,0.013666630486590562,0.005901914377303094,0.013116173540765564,0.05262669626805034,0.03124210659257388,0.03565517718494394,0.02228210177220437,0.019742016674532008,0.024357350788612404,0.013735693577951244,0.027085627564745262,0.019330817543905785,0.0,0.003702257987028585,0.09018969182592727,0.0009641342074816814,0.010931259196972885,0.026739592828927374,0.021988323015650204,0.017219814753084837,0.019214720639597782,0.09293704128549858,0.01953618140567706,0.0004983719848494916,0.006053215077605321,0.01941319214648136,0.0032370607488400533,0.009713381654954192,0.00987936978487722,0.013608087091757388
2021-03-22,0.043880113261980665,0.024274788959280195,0.015199926092102488,0.025469493028129283,0.0011507479861910242,0.04552670178388957,0.02452163207616236,0.014563106796116504,0.0022371364653243847,0.023834498461774618,0.04764671130366286,0.026533144229677258,0.013666630486590562,0.005883573418697018,0.013111748126321184,0.052670440561161706,0.03123326508111513,0.03566891169950935,0.022341745966073644,0.019742016674532008,0.024383457005674382,0.013704868297521407,0.027089324987311796,0.01937633448843152,0.0,0.003704856414369336,0.09022510877678458,0.0009272997032640949,0.010936186860636972,0.026739592828927374,0.021988477942882032,0.01723170839348202,0.01921860977400669,0.09330667259531646,0.01930954819348846,0.0004982726547967047,0.0060874560841416795,0.019521341127164443,0.003264456880470656,0.0096283984328624,0.00988847485746639,0.013592233009708738
2021-03-23,0.0438969685102444,0.02424104949776196,0.015137524881288753,0.02546333601933924,0.0011507479861910242,0.04544771239373736,0.024622879815769456,0.014563106796116504,0.00275178866263071,0.02373806680679309,0.047646236537969316,0.026530914816821915,0.01362456544757728,0.005875457875457875,0.013122709121941665,0.05263258602544886,0.03121120208703305,0.03559584697488192,0.02240032881216605,0.019729602263795,0.024392629502638145,0.013673104394063844,0.027096467229689544,0.019423445502931614,0.0,0.0037074566370626453,0.0903514732590088,0.00089126559714795,0.010928744153719177,0.026700859858198825,0.02192163154077753,0.017232211154302225,0.01926968985792515,0.09282238960235853,0.019172054133900388,0.0004981650919114594,0.006081639398446539,0.019506281683932116,0.003245607845904184,0.009615496413082656,0.009907676974322658,0.013592233009708738
2021-03-24,0.043885250569476085,0.024206597978656992,0.01508760209914464,0.025543916196615637,0.0011494252873563216,0.04533455154104524,0.024605951664036962,0.014563106796116504,0.002670940170940171,0.023636212086521915,0.04763638868931035,0.02651442072743189,0.01362456544757728,0.00587075638535355,0.013125601107834256,0.052208442363962916,0.031207853715146,0.035482208950201884,0.022403258655804482,0.019714106189129752,0.02438034638920902,0.013632367889670562,0.027080460455199358,0.01938579446151174,0.0,0.003699437068003135,0.09037987463525833,0.0008481764206955048,0.010926628773214564,0.026700859858198825,0.0218849650851498,0.017226100737896287,0.01926572155579789,0.09329968628038716,0.019054201963727015,0.0004980410385815791,0.0060647344481311385,0.01949983474716316,0.003234539253946489,0.009600054662232951,0.009920751394188436,0.01358695652173913
2021-03-25,0.043876498417102415,0.02418315142124081,0.01505317465070714,0.025541858029167672,0.0011494252873563216,0.04529314908917124,0.024631317963251964,0.014563106796116504,0.002670940170940171,0.02358921833222844,0.04762701356976275,0.026491752763415373,0.01362456544757728,0.005845104724792986,0.01312916387746645,0.05203730668808998,0.03114241001564945,0.035380503851846434,0.022529804000808243,0.019714106189129752,0.02440641780423109,0.013586032576967735,0.02703501176007161,0.01936407311472716,0.0,0.0036904733741808795,0.0904074070394691,0.0007896399241945673,0.010921886810194244,0.026700859858198825,0.021834460359863396,0.017224508549856913,0.019289590527873702,0.09257596811655054,0.018894795165702808,0.0004979005194762087,0.006068639156963053,0.019482663731425428,0.003234539253946489,0.00956873616669275,0.009937404728699771,0.013571151609150834
2021-03-26,0.043854659224232935,0.02410902245301392,0.015013636394550884,0.02553362867498993,0.0011494252873563216,0.04518981359155375,0.02475828362387776,0.014563106796116504,0.0040650406504065045,0.02347137805368479,0.04762607480864962,0.026462223164678285,0.013621280985974402,0.005847042500778662,0.01312208552830519,0.05174038967058743,0.03116850669123503,0.03526203202989596,0.0224842610172879,0.01970791457286432,0.02434299146170648,0.013539442316719162,0.02700160869515529,0.019352699668233282,0.0,0.0036795573925519154,0.0904846960035498,0.0007470491558344539,0.010930186326423652,0.026700859858198825,0.021787437829319942,0.01724279567272964,0.019335235266531185,0.09242560090559013,0.018707957248710973,0.0004978013772504769,0.006083376109915794,0.0194762323943662,0.003219372222416629,0.009475542271747723,0.009960943804267132,0.013534416086620264
2021-03-27,0.04386214247646118,0.024058514227712047,0.014986329979756881,0.02553362867498993,0.001148105625717566,0.04517233440524021,0.02486317049898153,0.014563106796116504,0.0037261294829995344,0.023355703037282724,0.04761811081711144,0.026431317512147504,0.013621280985974402,0.005783415288332588,0.013124945345851452,0.05168593642992386,0.031137015334746287,0.035192955192955185,0.022339158061953933,0.01970791457286432,0.024367029382669842,0.013494576842707391,0.02705358303809244,0.019335009419949718,0.0,0.0036724772635200595,0.09053379381762088,0.0007470491558344539,0.010937669376693769,0.026700859858198825,0.021715850049878475,0.017227868977671663,0.01937588638750805,0.09223109154468882,0.01847027547505621,0.0004976114649681529,0.006075850129030151,0.019461242440901597,0.0032452803852461875,0.009456537710699216,0.009989528661274677,0.013534416086620264
2021-03-28,0.04387678971115927,0.024018483953674032,0.01494676975864257,0.02553362867498993,0.0011467889908256881,0.04519560283056656,0.024907361076717663,0.014492753623188406,0.0044782803403493054,0.023283871053566,0.047612022502852194,0.026421373802319188,0.013621280985974402,0.0057239010799553115,0.013111995650500231,0.05158375503109572,0.03110516656816697,0.035174813964432165,0.0223249409913454,0.01978643216080402,0.024314520431025284,0.013442507104030652,0.027036565435787405,0.01932332079274724,0.0,0.003670191610322158,0.09055399609260964,0.0007906179997364608,0.010934153063694059,0.026700859858198825,0.02162896971094617,0.017239478972074868,0.01947233471519973,0.09234045501548484,0.018243726208352497,0.0004975124378109452,0.006091998957518895,0.01945696383423107,0.003271385814714276,0.00939367184773012,0.009990105646165141,0.013508297954457738
2021-03-29,0.04389048684350698,0.023943312074213033,0.014892784929147355,0.02553362867498993,0.0011467889908256881,0.04516787683976519,0.02496227218663845,0.014492753623188406,0.004625735912531539,0.023433595670422268,0.04760453132989812,0.026395327768802053,0.013621280985974402,0.005696410032238675,0.013113544979419623,0.0515065021345702,0.03108751998261706,0.035178449647647186,0.022490669809467692,0.01978643216080402,0.024391541428381437,0.013402442406923695,0.02703430100600029,0.019331993288419117,0.0,0.0036747014305087713,0.09059525289708477,0.0007434944237918214,0.010928586901581341,0.026700859858198825,0.02164656212303981,0.01723597441292345,0.01954615658785791,0.09258108133669816,0.01801627011561784,0.0004973392350922564,0.006131978375567425,0.019442003514938487,0.0032669516560664517,0.009318766066838045,0.00998461470277252,0.013492675404780262
2021-03-30,0.043913166855845634,0.023892676716257315,0.014843127255803822,0.02553362867498993,0.0011467889908256881,0.0450926427405598,0.025094269610097367,0.014285714285714284,0.004508196721311476,0.02335238688134922,0.04759610657752433,0.026381191217863892,0.013641564097359341,0.005672936991322158,0.013142671484721691,0.051264034216757036,0.031065615659795886,0.035200222871116515,0.022664835164835164,0.019673930083085125,0.024396066074668196,0.013372583766930455,0.027065132572927558,0.019314209891537742,0.0,0.00367713317326419,0.09074839559140314,0.0007103113531431277,0.010932826261875469,0.026658679047476413,0.021609175440934072,0.017227668046609742,0.019563592253550924,0.09292286779712756,0.01779727219127312,0.0004971249606442738,0.006122758053698535,0.019431331650016467,0.0032615107040005554,0.009301099930705341,0.009984354284349886,0.013492675404780262
2021-03-31,0.044000425124880435,0.02378129282733763,0.014798092573961837,0.025449582530507383,0.001145475372279496,0.04499451196904677,0.025219341163488455,0.014150943396226415,0.004508196721311476,0.02323869103941788,0.047585813706601664,0.026355803766409003,0.013641564097359341,0.005633578252262067,0.013156489017793904,0.05124484798710286,0.030992182430553412,0.035287926782710984,0.022538784271636258,0.0197523122746512,0.024359537248139308,0.013330998681439886,0.02702763489341885,0.019288262075968995,0.0,0.0036816208393632413,0.09076384828711766,0.0009048750141386721,0.0109264394592314,0.026658679047476413,0.021592109740820386,0.017220061343299974,0.019593137277737142,0.09259772198860156,0.017793675263084646,0.0004968450340338849,0.006126895778051043,0.01940363955272966,0.0032567647160724805,0.009227941524789434,0.0099814949812146,0.013446023818670765
2021-04-01,0.04403984641789197,0.02367120547076887,0.014738638055956644,0.025449582530507383,0.001128668171557562,0.044927870279921116,0.025333952655499557,0.014084507042253518,0.005651998385143318,0.023248814537684646,0.047575525286475226,0.026310412742687025,0.013641564097359341,0.005571870575279249,0.013151866538175959,0.05108236376623848,0.030921001926782276,0.0352235617901374,0.022457831325301204,0.019746121297602257,0.024361447561219864,0.01328084696489048,0.027047397180492986,0.019220977330017038,0.0,0.003686417944028753,0.09074852023020424,0.0009048750141386721,0.01092405779551,0.026658679047476413,0.021547853398509214,0.01721242535140746,0.01965063483109701,0.0922737258784048,0.01759193016653024,0.0004966311851275514,0.006145269434010999,0.01940363955272966,0.003253833639101388,0.00932635782156986,0.009984482321593066,0.013374092472296522
2021-04-02,0.04410308986777911,0.02360699036261042,0.014657521525983281,0.025449582530507383,0.001124859392575928,0.04491744753547219,0.02542245665054645,0.014084507042253518,0.0062843676355066784,0.02315506408893854,0.047554494641401185,0.02626677891046635,0.013641564097359341,0.005546003387069668,0.013137311303840712,0.05092790584210241,0.03101645394433338,0.03524990258208741,0.022496649435190502,0.01970597435095402,0.024361447561219864,0.01324294357929869,0.0270165226805254,0.019149791750442232,0.0,0.003687078270665456,0.09070832982921716,0.0010418837257762034,0.010917014839360323,0.026658679047476413,0.02152183081266621,0.017215118729801884,0.019707553491275245,0.09226158785216262,0.01726513518523079,0.0004962779156327543,0.006131346104286574,0.019386637458926617,0.0032473140567243577,0.00933063243940915,0.010010446752289069,0.013358778625954198
2021-04-03,0.044102835939570637,0.023538967509210054,0.014617382515941402,0.025449582530507383,0.001122334455667789,0.044872425464627816,0.025490448714746955,0.014018691588785048,0.007065823726292301,0.023074553840298658,0.04754421975820312,0.026231773631758118,0.013641564097359341,0.005498711438850757,0.013146504233953473,0.0508111352892624,0.03100644369438478,0.03525934879813972,0.02248576850094877,0.01970597435095402,0.024366000147258364,0.01318512525200214,0.026999248456980054,0.019055155954788027,0.0,0.0036783844855696342,0.09070400743377073,0.0010418837257762034,0.010915584228564843,0.026658679047476413,0.02148252382586044,0.017218379377262533,0.01980008477936853,0.09258488615664556,0.017120234476935576,0.0004961301845604287,0.0061632456187362674,0.01933792199278925,0.003272364024663291,0.009402654867256638,0.010022088756640318,0.013328255902513329
2021-04-04,0.04405744936128167,0.02347991971562888,0.014538003401509968,0.025449582530507383,0.001122334455667789,0.04482530352739203,0.02552438375609436,0.014018691588785048,0.007065823726292301,0.023027216018932883,0.047525549523370084,0.02620125180942508,0.013641564097359341,0.00548124308558785,0.01315794647948249,0.050512242277638585,0.030993158547224387,0.035253311232868303,0.022967863894139885,0.01970597435095402,0.024361200434346985,0.013114633514938,0.0271591097959596,0.01898084603875308,0.0,0.003669944352474221,0.09071353475603633,0.0010166358595194084,0.010908672250525286,0.026658679047476413,0.021410482916829787,0.017214915665152354,0.01988635079360056,0.09253668712757533,0.0168857092186539,0.0004960481497404014,0.006218160023973629,0.01931681763614537,0.003261578604044357,0.009349762646806559,0.01000463511976066,0.01330292664386165
2021-04-05,0.04421954616781565,0.0234596052857331,0.014459087671602745,0.025449582530507383,0.001122334455667789,0.04482337903788055,0.02556955603602723,0.014018691588785048,0.007630813953488372,0.022929231889615848,0.047506893946084934,0.026173572886274237,0.013641564097359341,0.005408758218583302,0.013170357851710652,0.0504399053379536,0.030996625490525412,0.03523098937040065,0.023194418253818596,0.01970597435095402,0.02449041520174117,0.013049531812465804,0.02718848974002693,0.01895881608572039,0.0,0.0036786742001369203,0.09077521256114812,0.0011157840528709985,0.01091261996333705,0.026658679047476413,0.021436861519368442,0.01721468717396426,0.0200437432352928,0.09240357713986024,0.01672272024575615,0.0004959087527894869,0.00620759655964528,0.01929365598430346,0.0032399986357900482,0.0095533436702846,0.01001504046601571,0.013272658323852864
2021-04-06,0.04424170908258335,0.02332509208086065,0.014400324099365919,0.025486895888434717,0.0011160714285714283,0.04466033442883456,0.025720006289797856,0.014018691588785048,0.007547169811320755,0.022869972441172504,0.0474980376766091,0.026141746575286968,0.013645915777407822,0.005389514943655071,0.013177378114162048,0.050352085566564606,0.030996625490525412,0.03503705207593138,0.02322083294161888,0.01968288682340076,0.024353863824169885,0.012980767916349166,0.02721333198488703,0.01890246768027429,0.0,0.0036792904063917774,0.09084164964553654,0.0011157840528709985,0.010902431141595144,0.026609186858926714,0.021459950756082653,0.01721988271651635,0.020121386871707246,0.09290225372891237,0.01700009843004085,0.0004957120904178851,0.006254669655246024,0.019381533101045297,0.0032126069459943864,0.009677969820335926,0.010013366928090659,0.013217522658610271
2021-04-07,0.044168586148084325,0.02319609088400812,0.01432931176226114,0.025470564677613137,0.0011111111111111113,0.04455580898383255,0.025829660040907417,0.013953488372093023,0.007547169811320755,0.022814475629468985,0.04748266358027719,0.026119759624167762,0.013645915777407822,0.005351024805995085,0.013215029595547136,0.05022614574622207,0.031103510406009987,0.03492393156361217,0.023325247247620823,0.01968288682340076,0.02436421470349015,0.012906450471645209,0.027184084540538302,0.01884105019681045,0.0,0.0036787523838541143,0.09089699316364844,0.0013904793063962047,0.010897950984331056,0.026609186858926714,0.0214367619773868,0.017207936698975863,0.02018351855439511,0.09289231217702068,0.017162619451050094,0.0004954255705651153,0.0062613140240655955,0.01934782608695652,0.003176726299949841,0.009693905675384095,0.010018273801479531,0.013162843174125612
2021-04-08,0.04418453541260559,0.023091248876705862,0.014292962956290943,0.025470564677613137,0.0011111111111111113,0.04445447284631116,0.025981077958896696,0.013888888888888888,0.007926023778071334,0.02280955415830376,0.04746823031063696,0.026088237099837444,0.013645915777407822,0.0053044363288032095,0.01319371482359558,0.050099672442106565,0.031149318226931944,0.034781260626912835,0.02321938634478946,0.01968288682340076,0.02433133969440044,0.012835761333641437,0.027192700015455155,0.01875890247022772,0.0,0.0036767082779344093,0.0909326300308908,0.0014080331999407145,0.010884987459691868,0.026609186858926714,0.021424280663844608,0.01719857759488292,0.020226921317972952,0.0922457017400721,0.01704439824908314,0.0004952538175815106,0.006270357442203431,0.019234925437648584,0.003134279115803365,0.009758374981822636,0.010036586860240528,0.013118440779610194
2021-04-09,0.044213332397972614,0.02295946043866781,0.014228155238912459,0.025470564677613137,0.0011037527593818985,0.04428307244992856,0.02607593380599101,0.0136986301369863,0.006659267480577136,0.022734366822233808,0.04747480688546445,0.0260693409408012,0.013561363146164357,0.0052997681351440885,0.01318194751386599,0.0500703284132626,0.031210395321494555,0.03466057279117713,0.02299689724402263,0.01966292134831461,0.024497810309024,0.012754576998235491,0.027178471836703258,0.018656305831371005,0.0,0.0036716283517940094,0.09111539111574322,0.0014101388986815198,0.01087376694775724,0.026609186858926714,0.021410174756413696,0.017190824857999762,0.0202376131850333,0.09211866732902717,0.017274321459418433,0.0004950413359515518,0.006270885326339833,0.019212088505126818,0.003109916097055298,0.009880677946442809,0.010083439154359535,0.013045098770033544
2021-04-10,0.04411661766764665,0.022900329718349027,0.014229597149661898,0.025470564677613137,0.0010989010989010991,0.04418794615903683,0.026131189528662162,0.0136986301369863,0.006370987503062975,0.02266027278801934,0.04746782714379527,0.02604820315121004,0.013561363146164357,0.005293787687561352,0.013161680651357385,0.05009032205684925,0.03127147241605717,0.034548953809711805,0.02281781963056864,0.01962616822429906,0.024395857307249712,0.012671417840143636,0.027157123954166317,0.018572617305183132,0.0,0.003678466906328578,0.09182328104563688,0.0014101388986815198,0.010864241665921887,0.026609186858926714,0.021418327975168443,0.017185812705614482,0.02031701212860168,0.09199538714951576,0.01728064284366433,0.0004947800702587699,0.006273195006747639,0.01929295106704031,0.003063996462189652,0.01000141462724572,0.010121643860840343,0.01300148588410104
2021-04-11,0.04410426871938418,0.02281444639854819,0.01422258439502538,0.025470564677613137,0.0010893246187363835,0.044137613215406164,0.026193175905426063,0.0136986301369863,0.006644518272425249,0.022615905820627797,0.0474543387943874,0.02597943851386997,0.013561363146164357,0.005304457362101444,0.013147172271418482,0.049862030984640315,0.030847207808810482,0.03454949254201732,0.02287200645797829,0.01962616822429906,0.02453774645009705,0.012580023665486202,0.027141120424762046,0.018507141911792303,0.0,0.003682909526237613,0.09180633563618837,0.001465299054216065,0.010856057251417715,0.026609186858926714,0.02136295103927497,0.017185752807359508,0.02051493463441171,0.09218155798346052,0.017280093609660666,0.0004946169191960827,0.0062860686842354215,0.01956568479896796,0.0029731800766283523,0.010107714218553394,0.010166564696060884,0.012996658002228
2021-04-12,0.04418084623178785,0.0227104320965643,0.014194523648145769,0.0254338958649924,0.0010857763300760044,0.04404699665117068,0.026233321260370025,0.0136986301369863,0.006644518272425249,0.022608318250655637,0.047444111365818296,0.02591368294634768,0.013561363146164357,0.005344166618984953,0.013145299741511941,0.04984008989541015,0.030892328054264614,0.03452872228971664,0.022968987398337654,0.01962616822429906,0.02479014310047632,0.01249560519328274,0.02713789839065952,0.018477426969607552,0.0,0.003680561499614825,0.0919003961715107,0.0016262121303378908,0.01088320428911608,0.026609186858926714,0.02139823542306006,0.017188231621663802,0.02058162346027229,0.09241344688263617,0.01728893834346201,0.0004944131316127757,0.006268738075769964,0.01953628166595105,0.0028860458196965193,0.010416312774761677,0.010209769526539713,0.012939001848428836
2021-04-13,0.04408688375984938,0.022556804963164017,0.01417079163592341,0.02541356988731719,0.0010787486515641855,0.04397166614470253,0.0263547910388784,0.0136986301369863,0.0070272572402044296,0.022520230364376188,0.04744228866928494,0.025875389306250617,0.013508296241729277,0.005381875741986546,0.013134238334035734,0.049918150459306816,0.03078603927203065,0.034370403561235524,0.022878425113061984,0.019525476468300274,0.024773263380510814,0.012403572915183807,0.027119679802424808,0.018409570944843585,0.0,0.0036956641204594154,0.09197271461262307,0.0016271110363014086,0.01088318196053868,0.02655650634405429,0.021450853254868108,0.0171891925005778,0.02072948809241237,0.09250909949768242,0.017276552555824422,0.0004942990838990312,0.00629575402635432,0.019651820997543524,0.002805495300072307,0.010673894131031252,0.010255859684017809,0.012896094325718496
2021-04-14,0.04404091003965769,0.02248021144654489,0.014202824352574769,0.02539530426449449,0.001076426264800861,0.04388151045774315,0.026466070482137463,0.0136986301369863,0.0071809601969634795,0.0224332818224437,0.04744511251689222,0.025840735617319352,0.013508296241729277,0.005447183571204868,0.013121962508678545,0.049637843435395214,0.03076647350498835,0.03422537863243324,0.022859152452962897,0.019525476468300274,0.02474598161582936,0.012300416552867996,0.02710111661198776,0.018309197515470315,0.0,0.0036984492754811673,0.0920075801550772,0.0016698087799622947,0.0108714182210794,0.02655650634405429,0.02145392515456504,0.017181432815229363,0.020812599881896755,0.09259793360703757,0.01730019711495386,0.0004940792832556531,0.006289242470146993,0.01953913135818201,0.002701197438039543,0.01082918554267567,0.010297932552472291,0.012806439809732895
2021-04-15,0.04402614106441408,0.02241213530121454,0.014251543057161682,0.02538111581131774,0.0010706638115631694,0.04404887562300342,0.02658416238799751,0.013574660633484163,0.006899195093905711,0.0224798447487424,0.04743721545013952,0.025818768756827,0.013470573499228684,0.00543093531545881,0.013114362634272972,0.0492050496439534,0.030760518040507313,0.03411693675908268,0.022815997223909083,0.01960021778019756,0.02477195627591406,0.012196264503915043,0.027100862674826767,0.018217847587946246,0.0,0.0037040358500667154,0.09201436764709084,0.0016698087799622947,0.010870258886596184,0.02655650634405429,0.02144710956518005,0.017183114248395075,0.020897402342472032,0.09287135801388348,0.017244563384331266,0.0004939491232403061,0.006336699705051642,0.01956016071050962,0.002589912690572184,0.011028824465332049,0.010330889526942269,0.012690355329949237
2021-04-16,0.044001249739637566,0.022223492718800825,0.0143050019739273,0.02536289679374701,0.0010626992561105207,0.04393443763919822,0.026658246854950912,0.013574660633484163,0.006934306569343065,0.02246709894700404,0.0474223575126998,0.025793476576130157,0.013435297514623079,0.0054675881375207775,0.013108679021884959,0.049240934476520094,0.030751386637719518,0.03398728799479748,0.022934203745060985,0.0195712954333644,0.0247092877675504,0.012091534920503471,0.02708685275552729,0.018149103090021605,0.0,0.0036839321184903694,0.09204287591975266,0.0018808458723058156,0.010852274735763015,0.02655650634405429,0.02145414699303347,0.017168680551507432,0.020897402342472032,0.09258249095958926,0.017200545153890124,0.0004936727607826358,0.00639386189258312,0.01969250210614996,0.002484758440493877,0.011205183964303844,0.01035385833485596,0.012626262626262626
2021-04-17,0.043987456904766034,0.02209469378548459,0.014376751131069891,0.02536289679374701,0.0010504201680672268,0.04393443763919822,0.02673924940491397,0.013574660633484163,0.006757927568878878,0.022423631670705997,0.047406581148912434,0.025769742602261846,0.013435297514623079,0.005536691394337868,0.01309918005425378,0.04925493568462992,0.030740015429351376,0.033866052461765266,0.022785240605339232,0.01948001552192472,0.02473796433618464,0.011979305116451492,0.027084011819250728,0.01806220568659164,0.0,0.0036743112007488095,0.09210900934683278,0.0020004546487838145,0.010840519216803334,0.02655650634405429,0.02147735311423604,0.017157657994936175,0.021142355574882032,0.0923701686944003,0.017072475411747938,0.0004933561373503488,0.00638271374307242,0.019591409114719748,0.0024393248737218185,0.011379310344827587,0.010379158122735743,0.0125854009349155
