,Bhutan,Afghanistan,Belize,Mongolia,Indonesia,Peru,Uruguay,Pakistan,Bangladesh,Sri Lanka,Nicaragua,Japan,India,Dominican Republic,Mexico,Singapore,Cuba,Panama,Brazil,Honduras,Paraguay,Cambodia,Nepal,Suriname,Philippines,Ecuador,China,Colombia,Thailand,El Salvador,Guatemala,Costa Rica,Haiti,Argentina,Chile,Guyana,Malaysia
2020-10-13,313,39928,2585,319,340622,853973,2337,320463,381275,5038,5353,90153,7239389,119008,825339,57884,6016,121296,5113628,84852,51197,283,115358,5072,344713,148171,90858,924098,3651,30480,98380,90238,8882,917034,484279,3565,16880
2020-10-14,316,39994,2619,319,344749,853973,2388,321218,382959,5169,5353,90694,7307097,119662,829396,57889,6035,122128,5140863,85458,51845,283,117995,5083,346536,149083,90868,930159,3665,30765,99094,91780,8886,931967,485372,3588,17540
2020-10-15,316,40026,2682,319,349160,859739,2417,321876,384559,5244,5353,91402,7370468,120066,834910,57892,6062,122883,5169386,86089,52596,283,121745,5093,348698,150360,90905,936982,3675,31061,99764,93152,8907,949063,486496,3620,18129
2020-10-16,316,40088,2728,319,353461,859739,2449,322452,386086,5353,5353,92044,7432680,120449,841661,57900,6118,123498,5200300,86691,53482,283,126137,5113,351750,151659,90924,945354,3686,31265,100431,94347,8907,965609,488190,3672,18758
2020-10-17,325,40140,2775,319,357762,862417,2501,323018,387295,5475,5353,92670,7494551,120924,847108,57904,6170,124106,5224361,87594,54015,283,129304,5123,354338,152422,90955,952370,3679,31456,101028,95513,8925,979119,490003,3709,19627
2020-10-18,327,40200,2813,324,361867,865549,2531,323451,388569,5537,5353,93097,7550273,121346,851227,57911,6220,124744,5224361,88424,54723,283,132246,5130,356618,153289,90972,959572,3691,31666,101360,95513,8925,989680,491760,3733,20498
2020-10-19,330,40287,2833,326,365240,868674,2560,324033,390205,5625,5353,93408,7597063,121667,854926,57914,6258,125181,5250727,89381,55452,285,136036,5133,359169,153423,91006,965883,3700,31826,101598,97075,8925,1002662,493305,3765,21363
2020-10-20,331,40368,2886,327,368842,870876,2623,324744,391585,5811,5433,93894,7651107,121973,860714,57920,6305,125738,5273954,90232,56073,286,139129,5144,360775,154115,91022,974139,3709,31974,102219,97922,8925,1018998,494478,3795,22225
2020-10-21,332,40509,2936,328,373109,874118,2663,325480,393130,5978,5433,94515,7706946,122397,867559,57933,6368,126435,5298772,91078,56818,286,144872,5150,362243,155625,91044,981699,3719,32119,102415,99424,8976,1037325,495637,3849,22956
2020-10-22,336,40625,2995,328,377541,879876,2701,326216,394827,6287,5433,95134,7761312,122873,874171,57941,6421,127227,5323630,91509,57526,286,148509,5154,363887,156451,91073,990372,3727,32262,103172,100616,8979,1053649,497131,3877,23804
2020-10-23,336,40687,3050,328,381910,879876,2759,327063,396412,7153,5433,95868,7814682,122873,880775,57950,6479,127866,5353656,91509,58259,287,153007,5155,365799,158269,91107,998942,3731,32421,103902,101826,8979,1069368,498906,3960,24514
2020-10-24,340,40767,3106,337,385980,883116,2807,327894,397507,7521,5433,96598,7864811,124017,886800,57965,6534,128514,5380634,92724,59043,287,155233,5166,367818,159614,91127,1007710,3735,32585,104632,103088,8999,1081336,500542,3994,25742
2020-10-25,342,40833,3145,339,389712,888715,2851,328602,398815,7872,5433,97095,7909958,124526,891160,57970,6565,129200,5394128,93214,59594,287,158089,5170,370028,161634,91151,1015885,3743,32752,104786,103088,9015,1090589,502063,4023,26565
2020-10-26,342,40937,3145,340,392934,888715,2872,329375,400251,8413,5433,97503,7946429,124842,895326,57973,6595,129750,5409854,93966,60109,288,159830,5179,371630,162178,91175,1025052,3746,32925,104894,104460,9026,1102300,503598,4026,27805
2020-10-27,345,41032,3200,340,396454,890574,2916,330200,401585,8870,5514,98146,7990322,125008,901268,57980,6678,130422,5439641,94623,60557,290,160400,5187,373144,163192,91221,1033218,3759,33090,105571,105322,9026,1116609,504525,4061,28640
2020-10-28,346,41145,3261,340,400483,892497,2981,331108,403078,9205,5514,98877,8040203,125569,906863,57986,6727,131247,5468270,95198,61289,290,162354,5192,375180,164907,91271,1041934,3763,33264,106320,106553,9026,1130533,505529,4073,29441
2020-10-29,346,41268,3261,340,404048,894928,3044,332186,404760,9790,5514,99674,8088851,125913,912810,57994,6766,132045,5494376,96150,62050,290,164718,5197,376935,166302,91299,1053122,3775,33445,106790,107570,9046,1143800,507050,4098,30090
2020-10-30,348,41334,3461,346,406945,897594,3081,332993,406363,10424,5514,100450,8137119,126332,918811,58002,6801,132867,5516657,96888,62596,290,168235,5201,378933,167147,91339,1063151,3780,33630,107339,108866,9054,1157179,508571,4142,30889
2020-10-31,348,41425,3487,346,410088,900180,3124,333970,407683,10663,5514,101326,8184082,127018,924962,58015,6887,133598,5535605,96888,63185,290,170743,5203,380729,168191,91365,1074183,3783,33826,107938,109971,9054,1166924,510256,4162,31548
2020-11-01,354,41501,3577,349,412784,902503,3148,335092,409252,11060,5514,101942,8229313,127332,929392,58018,6934,134336,5545704,98212,63731,292,173567,5210,383113,169193,91397,1083321,3786,34015,108104,109971,9054,1173533,511863,4207,32505
2020-11-02,356,41633,3624,350,415402,902503,3165,336259,410988,11335,5514,102431,8267623,127590,933155,58020,6970,134915,5554206,98405,64156,292,176500,5212,385400,169562,91452,1093255,3797,34214,108104,111257,9054,1183131,513140,4238,33339
2020-11-03,358,41728,3790,352,418374,902503,3196,337573,412647,11744,5514,103308,8313876,127848,938405,58029,7035,135592,5566049,98688,64628,292,179613,5218,387161,170110,91478,1099391,3804,34404,108482,112120,9054,1195276,514202,4245,34393
2020-11-04,358,41814,3904,353,421731,911787,3245,338875,414164,12187,5514,103928,8364086,128277,943629,58036,7143,136024,5590025,99124,65257,292,182923,5220,388137,171433,91509,1108086,3809,34577,109147,113261,9054,1205927,515042,4323,35425
2020-11-05,358,41935,3977,356,425796,914722,3309,340251,416005,12570,5591,104964,8411723,128823,949197,58043,7184,136567,5590025,99347,65777,292,185974,5224,389724,171783,91552,1117977,3818,34782,109849,114366,9099,1217028,516582,4393,36434
2020-11-06,358,41975,4016,357,429574,914722,3370,341753,417475,12970,5591,106136,8462080,129299,955127,58047,7227,137760,5631181,99576,66481,294,188883,5227,391808,172507,91591,1127732,3830,34966,110501,115416,9108,1228814,518389,4457,38189
2020-11-07,358,42033,4075,357,433836,917503,3440,343188,418764,13419,5591,107439,8507754,129645,961938,58054,7267,138506,5653561,100041,66941,295,191636,5234,393961,173485,91622,1136447,3837,35145,111050,116362,9108,1236851,519977,4484,39357
